Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,710.882290,114.024808,19213.416054,27.027563
2,-97.873341,30.595955,48491020342,373.122118,305.377534,67.744584,8444.821244,27.653708
3,-97.842574,30.537706,48491020325,959.882146,900.871395,59.010751,22436.274856,24.905081
4,-97.967226,30.531993,48453036300,2495.444620,2297.048190,198.396430,195283.450830,85.014956
5,-97.901257,30.49655,48453037500,553.806735,443.331450,110.475285,23117.866417,52.145785
6,-97.882086,30.460701,48453035600,2907.036338,2062.415167,844.621171,85966.258576,41.682325
7,-97.827879,30.498174,48491020336,1999.118701,1791.994013,207.124688,49421.300841,27.578943
8,-98.083907,30.434403,48453035200,461.778199,319.283985,142.494214,59689.528148,186.948081
9,-98.053644,30.488843,48453036400,340.228261,308.680037,31.548224,41511.505116,134.480693
10,-97.968645,30.405429,48453037600,2456.675802,1826.025192,630.650610,1616840.001425,885.442331
11,-98.056627,30.367501,48453035300,958.111658,704.150135,253.961523,105071.796084,149.217888
12,-97.941993,30.421566,48453031400,1900.855891,1217.234876,683.621015,77826.746600,63.937329
13,-97.888347,30.416288,48453035800,558.323509,422.711396,135.612113,34130.050147,80.740785
14,-97.839977,30.449261,48453035800,925.259526,702.594805,222.664721,22339.148231,31.795208
15,-97.83899,30.398674,48453034600,635.724858,530.243948,105.480910,25200.771425,47.526750
16,-98.076591,30.33372,48453036500,2867.945826,1749.725123,1118.220703,267528.959128,152.897707
17,-97.972406,30.320471,48453037000,908.793155,650.326806,258.466349,50470.384861,77.607726
18,-98.009337,30.349621,48453035400,1649.915410,1052.026247,597.889163,131032.396340,124.552402
19,-97.984566,30.367501,48453033100,7746.198950,5230.181775,2516.017175,533392.285531,101.983508
20,-97.926677,30.382464,48453031500,1403.302125,1075.920140,327.381985,94740.275237,88.055118
21,-97.937276,30.351176,48453031500,597.509903,458.084379,139.425524,37511.376322,81.887482
22,-97.86814,30.373525,48453035000,353.643761,249.301264,104.342497,12471.632909,50.026352
23,-97.834683,30.374974,48453032900,800.287488,592.165473,208.122015,22857.556067,38.599947
24,-97.845706,30.351794,48453032900,896.593271,659.984917,236.608354,24694.929121,37.417414
25,-97.974997,30.221922,48453036600,198.142707,138.249096,59.893611,10481.853089,75.818601
26,-97.964299,30.292875,48453036600,1109.886324,770.335780,339.550544,66719.969188,86.611541
27,-97.939978,30.32358,48453034000,490.700541,370.619803,120.080738,26623.383279,71.834756
28,-97.905759,30.343668,48453035100,371.004944,250.790727,120.214217,19606.843026,78.180096
29,-97.89921,30.321831,48453034000,935.108578,705.049920,230.058658,140433.082665,199.181758
30,-97.705243,30.653697,48491020121,633.434482,516.329968,117.104514,14083.093031,27.275374
31,-97.869942,30.344763,48453033900,1554.418604,1201.290054,353.128550,223585.760814,186.121379
32,-97.858595,30.332143,48453033900,664.513953,513.408385,151.105568,97119.501534,189.166177
33,-97.841425,30.318718,48453001912,847.099623,609.971130,237.128493,18447.200727,30.242744
34,-97.832125,30.30131,48453001912,341.058113,245.799516,95.258597,8020.299473,32.629436
35,-97.919182,30.304379,48453001916,202.743902,148.784457,53.959445,7743.926378,52.047953
36,-97.888816,30.298805,48453001916,800.162602,588.468463,211.694139,34088.573343,57.927613
37,-97.921387,30.352597,48453031500,1377.266835,1057.898306,319.368529,186224.120853,176.032157
38,-97.871556,30.308173,48453001916,433.871951,322.739741,111.132210,18825.050781,58.328890
39,-97.779089,30.351189,48453030700,1507.283050,1047.576990,459.706060,23516.843792,22.448798
40,-97.744053,30.384802,48453030100,327.362370,237.757702,89.604668,3834.000427,16.125662
41,-97.833651,30.288711,48453001917,918.255061,637.474328,280.780733,26257.072676,41.189224
42,-97.902792,30.286234,48453001921,199.303443,154.155208,45.148235,3868.183241,25.092783
43,-98.013199,30.272366,48453036600,231.166492,161.472508,69.693984,16706.661270,103.464432
44,-97.879621,30.286428,48453001921,207.018415,161.785243,45.233172,5579.689761,34.488249
45,-97.899068,30.267169,48453001920,107.241474,88.183728,19.057746,2381.650885,27.007827
46,-97.86426,30.287223,48453001921,694.347478,539.357458,154.990020,20489.231513,37.988223
47,-97.665825,30.513457,48491020701,537.148515,468.792376,68.356139,10062.776626,21.465316
48,-97.703502,30.308846,48453002105,727.552279,627.120242,100.432037,9732.982831,15.520122
49,-97.843688,30.286457,48453001917,889.469635,617.199572,272.270063,25332.665724,41.044529
50,-97.836009,30.279555,48453001917,1197.473684,828.698540,368.775144,33150.948676,40.003629
51,-97.932402,30.205053,48453031100,181.249428,128.373943,52.875485,3763.138060,29.313878
