Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,703.590794,121.316304,19679.961754,27.970749
2,-97.873341,30.595955,48491020342,373.122118,300.256338,72.865780,8049.504421,26.808774
3,-97.842574,30.537706,48491020325,959.882146,899.030805,60.851341,23625.075649,26.278383
4,-97.967226,30.531993,48453036300,2495.444620,2287.462062,207.982558,204981.497446,89.610884
5,-97.901257,30.49655,48453037500,553.806735,444.797304,109.009431,23481.700513,52.791913
6,-97.882086,30.460701,48453035600,2907.036338,2060.832285,846.204053,90695.562824,44.009192
7,-97.827879,30.498174,48491020336,1999.118701,1785.586415,213.532286,51890.358259,29.060682
8,-98.083907,30.434403,48453035200,461.778199,317.358534,144.419665,58167.841249,183.287465
9,-98.053644,30.488843,48453036400,340.228261,276.391930,63.836331,37676.076337,136.313952
10,-97.968645,30.405429,48453037600,2456.675802,1825.009869,631.665933,1631169.296770,893.786562
11,-98.056627,30.367501,48453035300,958.111658,704.861410,253.250248,104420.279561,148.142994
12,-97.941993,30.421566,48453031400,1900.855891,1215.581889,685.274002,78419.415772,64.511833
13,-97.888347,30.416288,48453035800,558.323509,427.326460,130.997049,36243.804488,84.815259
14,-97.839977,30.449261,48453035800,925.259526,696.584157,228.675369,22422.334400,32.188981
15,-97.83899,30.398674,48453034600,635.724858,534.595794,101.129064,27311.832856,51.088754
16,-98.076591,30.33372,48453036500,2867.945826,1748.500097,1119.445729,264330.055148,151.175316
17,-97.972406,30.320471,48453037000,908.793155,654.783546,254.009609,50695.258977,77.422927
18,-98.009337,30.349621,48453035400,1649.915410,1068.845379,581.070031,133807.485729,125.188814
19,-97.984566,30.367501,48453033100,7746.198950,5224.772501,2521.426449,526251.479991,100.722372
20,-97.926677,30.382464,48453031500,1403.302125,1088.256835,315.045290,98267.321573,90.297914
21,-97.937276,30.351176,48453031500,597.509903,454.799630,142.710273,36710.504736,80.717974
22,-97.86814,30.373525,48453035000,353.643761,252.650148,100.993613,13610.159712,53.869589
23,-97.834683,30.374974,48453032900,800.287488,563.479408,236.808080,24756.878852,43.935730
24,-97.845706,30.351794,48453032900,896.593271,648.887884,247.705387,25983.242607,40.042730
25,-97.974997,30.221922,48453036600,198.142707,135.572059,62.570648,9898.770213,73.014825
26,-97.964299,30.292875,48453036600,1109.886324,781.403680,328.482644,68074.614332,87.118369
27,-97.939978,30.32358,48453034000,490.700541,370.461647,120.238894,26299.078446,70.990017
28,-97.905759,30.343668,48453035100,371.004944,255.385128,115.619816,21088.488757,82.575242
29,-97.89921,30.321831,48453034000,935.108578,699.199920,235.908658,140169.805258,200.471712
30,-97.705243,30.653697,48491020121,633.434482,515.766772,117.667710,13784.412936,26.726059
31,-97.869942,30.344763,48453033900,1554.418604,1202.683646,351.734958,226700.060357,188.495172
32,-97.858595,30.332143,48453033900,664.513953,500.439912,164.074041,99521.572442,198.868176
33,-97.841425,30.318718,48453001912,847.099623,300.156633,546.942990,9840.362204,32.784090
34,-97.832125,30.30131,48453001912,341.058113,143.530776,197.527337,5204.133523,36.257963
35,-97.919182,30.304379,48453001916,202.743902,159.081265,43.662637,9339.538298,58.709228
36,-97.888816,30.298805,48453001916,800.162602,585.894255,214.268347,33774.032296,57.645270
37,-97.921387,30.352597,48453031500,1377.266835,1058.149135,319.117700,190138.488978,179.689689
38,-97.871556,30.308173,48453001916,433.871951,295.874851,137.997100,16745.283995,56.595834
39,-97.779089,30.351189,48453030700,1507.283050,619.440087,887.842963,16482.330782,26.608434
40,-97.744053,30.384802,48453030100,327.362370,166.012422,161.349948,3095.681742,18.647290
41,-97.833651,30.288711,48453001917,918.255061,635.626275,282.628786,28327.177835,44.565775
42,-97.902792,30.286234,48453001921,199.303443,155.978057,43.325386,3640.339507,23.338793
43,-98.013199,30.272366,48453036600,231.166492,155.546772,75.619720,15029.157116,96.621466
44,-97.879621,30.286428,48453001921,207.018415,156.644226,50.374189,5242.886986,33.470030
45,-97.899068,30.267169,48453001920,107.241474,88.199142,19.042332,2327.413755,26.388168
46,-97.86426,30.287223,48453001921,694.347478,533.947933,160.399545,20777.362982,38.912714
47,-97.665825,30.513457,48491020701,537.148515,467.334827,69.813688,9952.177157,21.295603
48,-97.703502,30.308846,48453002105,727.552279,310.140553,417.411726,6797.469836,21.917385
49,-97.843688,30.286457,48453001917,889.469635,604.070812,285.398823,26212.085911,43.392406
50,-97.836009,30.279555,48453001917,1197.473684,813.986117,383.487567,34860.928163,42.827423
51,-97.932402,30.205053,48453031100,181.249428,124.637274,56.612154,3575.679422,28.688684
52,-97.873192,30.273341,48453001921,299.598078,227.358461,72.239617,6089.917975,26.785535
