Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,702.586203,122.320895,19836.755917,28.233910
2,-97.873341,30.595955,48491020342,373.122118,298.470902,74.651216,7675.309466,25.715436
3,-97.842574,30.537706,48491020325,959.882146,898.873406,61.008740,24201.538783,26.924302
4,-97.967226,30.531993,48453036300,2495.444620,2288.111669,207.332951,211195.432024,92.301191
5,-97.901257,30.49655,48453037500,553.806735,448.893837,104.912898,23873.066431,53.181988
6,-97.882086,30.460701,48453035600,2907.036338,2075.812234,831.224104,95251.787227,45.886514
7,-97.827879,30.498174,48491020336,1999.118701,1786.912427,212.206274,53968.770618,30.202247
8,-98.083907,30.434403,48453035200,461.778199,316.594783,145.183416,57919.875189,182.946398
9,-98.053644,30.488843,48453036400,340.228261,275.247503,64.980758,37229.542654,135.258421
10,-97.968645,30.405429,48453037600,2456.675802,1825.026637,631.649165,1639773.364632,898.492839
11,-98.056627,30.367501,48453035300,958.111658,703.923637,254.188021,103355.132385,146.827194
12,-97.941993,30.421566,48453031400,1900.855891,1211.230353,689.625538,76733.458450,63.351664
13,-97.888347,30.416288,48453035800,558.323509,429.914352,128.409157,38502.249239,89.557953
14,-97.839977,30.449261,48453035800,925.259526,693.779128,231.480398,22414.131717,32.307302
15,-97.83899,30.398674,48453034600,635.724858,541.468988,94.255870,29805.837428,55.046250
16,-98.076591,30.33372,48453036500,2867.945826,1752.979963,1114.965863,266361.172018,151.947642
17,-97.972406,30.320471,48453037000,908.793155,659.996054,248.797101,52489.073509,79.529375
18,-98.009337,30.349621,48453035400,1649.915410,1079.496456,570.418954,137234.994169,127.128712
19,-97.984566,30.367501,48453033100,7746.198950,5216.302952,2529.895998,520135.981836,99.713530
20,-97.926677,30.382464,48453031500,1403.302125,1089.742705,313.559420,101341.346915,92.995664
21,-97.937276,30.351176,48453031500,597.509903,453.642257,143.867646,36178.446632,79.751051
22,-97.86814,30.373525,48453035000,353.643761,263.759456,89.884305,15612.749753,59.193137
23,-97.834683,30.374974,48453032900,800.287488,573.323373,226.964115,28667.364070,50.002085
24,-97.845706,30.351794,48453032900,896.593271,652.189754,244.403517,28225.047553,43.277355
25,-97.974997,30.221922,48453036600,198.142707,134.825934,63.316773,9650.461095,71.577187
26,-97.964299,30.292875,48453036600,1109.886324,786.271826,323.614498,70765.221260,90.000963
27,-97.939978,30.32358,48453034000,490.700541,377.079073,113.621468,28489.036215,75.551889
28,-97.905759,30.343668,48453035100,371.004944,256.170249,114.834695,22001.375914,85.885758
29,-97.89921,30.321831,48453034000,935.108578,690.319652,244.788926,140328.716878,203.280779
30,-97.705243,30.653697,48491020121,633.434482,516.371859,117.062623,13774.448225,26.675443
31,-97.869942,30.344763,48453033900,1554.418604,1208.614023,345.804581,233313.604005,193.042278
32,-97.858595,30.332143,48453033900,664.513953,502.470232,162.043721,102217.604980,203.430171
33,-97.841425,30.318718,48453001912,847.099623,246.444276,600.655347,8459.126154,34.324701
34,-97.832125,30.30131,48453001912,341.058113,124.069395,216.988718,4914.014132,39.606981
35,-97.919182,30.304379,48453001916,202.743902,170.915889,31.828013,11612.411532,67.942259
36,-97.888816,30.298805,48453001916,800.162602,594.908424,205.254178,36137.267277,60.744252
37,-97.921387,30.352597,48453031500,1377.266835,1058.099395,319.167440,192895.987231,182.304222
38,-97.871556,30.308173,48453001916,433.871951,287.511491,146.360460,16537.219373,57.518464
39,-97.779089,30.351189,48453030700,1507.283050,541.429615,965.853435,16206.625216,29.933023
40,-97.744053,30.384802,48453030100,327.362370,149.843136,177.519234,2909.444213,19.416600
41,-97.833651,30.288711,48453001917,918.255061,639.018510,279.236551,29965.613022,46.893185
42,-97.902792,30.286234,48453001921,199.303443,155.480084,43.823359,3501.611487,22.521286
43,-98.013199,30.272366,48453036600,231.166492,152.935890,78.230602,14454.355700,94.512516
44,-97.879621,30.286428,48453001921,207.018415,156.604946,50.413469,5337.745812,34.084146
45,-97.899068,30.267169,48453001920,107.241474,90.028811,17.212663,2659.643533,29.542138
46,-97.86426,30.287223,48453001921,694.347478,531.531506,162.815972,21619.959363,40.674841
47,-97.665825,30.513457,48491020701,537.148515,467.032862,70.115653,9956.784860,21.319238
48,-97.703502,30.308846,48453002105,727.552279,166.441818,561.110461,4340.542765,26.078439
49,-97.843688,30.286457,48453001917,889.469635,599.751072,289.718563,26868.194349,44.798910
50,-97.836009,30.279555,48453001917,1197.473684,811.415605,386.058079,36166.360182,44.571931
51,-97.932402,30.205053,48453031100,181.249428,122.096639,59.152789,3449.729413,28.254090
52,-97.873192,30.273341,48453001921,299.598078,230.510455,69.087623,6746.370009,29.267089
53,-97.909655,30.196482,48453036700,349.970249,236.606448,113.363801,7116.210841,30.076149
54,-97.901713,30.172804,48453033300,83.731557,53.684417,30.047140,1259.711893,23.465131
55,-97.851746,30.260857,48453001914,291.144279,205.850150,85.294129,5368.427650,26.079299
56,-97.829376,30.259205,48453001914,247.472637,163.916750,83.555887,4007.508684,24.448439
57,-97.825581,30.247459,48453001914,2491.930347,1648.423385,843.506962,45156.189601,27.393563
58,-97.819398,30.235346,48453001915,23.215465,12.610476,10.604989,188.876116,14.977715
59,-97.895281,30.25396,48453001920,66.272821,53.562619,12.710202,986.965615,18.426388
60,-97.879541,30.24144,48453001920,196.408543,157.205932,39.202611,3226.293611,20.522722
61,-97.872037,30.246756,48453001920,774.789528,631.833157,142.956371,15622.424096,24.725553
62,-97.858211,30.245081,48453001915,647.301802,460.654007,186.647795,11713.496826,25.427971
63,-97.852166,30.240247,48453001915,662.323574,453.051747,209.271827,11659.265266,25.734953
64,-97.928478,30.267416,48453036600,419.258482,300.559978,118.698504,9924.416420,33.019754
65,-97.93101,30.237106,48453036600,643.245890,447.883218,195.362672,20919.237890,46.706903
66,-97.915824,30.244016,48453033000,396.320475,315.951499,80.368976,13337.023993,42.212251
67,-97.909155,30.249879,48453033000,324.035608,256.844423,67.191185,7489.469575,29.159557
