Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,710.769311,114.137787,19203.273090,27.017589
2,-97.873341,30.595955,48491020342,373.122118,305.287303,67.834815,8439.201546,27.643474
3,-97.842574,30.537706,48491020325,959.882146,900.847442,59.034704,22429.418101,24.898132
4,-97.967226,30.531993,48453036300,2495.444620,2296.573492,198.871128,195176.139411,84.985802
5,-97.901257,30.49655,48453037500,553.806735,443.331595,110.475140,23115.365438,52.140126
6,-97.882086,30.460701,48453035600,2907.036338,2062.519067,844.517271,85920.306856,41.657945
7,-97.827879,30.498174,48491020336,1999.118701,1792.026253,207.092448,49407.118320,27.570533
8,-98.083907,30.434403,48453035200,461.778199,319.051436,142.726763,59559.956424,186.678227
9,-98.053644,30.488843,48453036400,340.228261,306.563870,33.664391,41106.214915,134.086952
10,-97.968645,30.405429,48453037600,2456.675802,1825.965902,630.709900,1617190.447844,885.663005
11,-98.056627,30.367501,48453035300,958.111658,704.280353,253.831305,104896.734757,148.941731
12,-97.941993,30.421566,48453031400,1900.855891,1217.232128,683.623763,77790.508271,63.907702
13,-97.888347,30.416288,48453035800,558.323509,422.717884,135.605625,34122.056818,80.720637
14,-97.839977,30.449261,48453035800,925.259526,702.572858,222.686668,22318.095078,31.766236
15,-97.83899,30.398674,48453034600,635.724858,530.215644,105.509214,25188.406519,47.505966
16,-98.076591,30.33372,48453036500,2867.945826,1750.389904,1117.555922,267578.891148,152.868164
17,-97.972406,30.320471,48453037000,908.793155,650.139273,258.653882,50419.660265,77.552091
18,-98.009337,30.349621,48453035400,1649.915410,1053.968163,595.947247,131205.007228,124.486689
19,-97.984566,30.367501,48453033100,7746.198950,5230.743385,2515.455565,533247.331296,101.944846
20,-97.926677,30.382464,48453031500,1403.302125,1076.020003,327.282122,94737.610039,88.044469
21,-97.937276,30.351176,48453031500,597.509903,458.074184,139.435719,37497.950699,81.859996
22,-97.86814,30.373525,48453035000,353.643761,249.161978,104.481783,12455.643243,49.990144
23,-97.834683,30.374974,48453032900,800.287488,592.081735,208.205753,22824.524002,38.549617
24,-97.845706,30.351794,48453032900,896.593271,660.032474,236.560797,24681.226709,37.393958
