Tail,Tail_x,Tail_y,Tail_geoid,Head,Head_x,Head_y,Head_geoid,Flow,Cost
719,-97.942473,29.884042,48209010100,1259,-97.942571,29.884912,48209010100,20.146689,0.240000
1259,-97.942571,29.884912,48209010100,719,-97.942473,29.884042,48209010100,1.007634,0.240000
909,-97.940672,29.884244,48209010100,1260,-97.940536,29.88521,48209010100,7.012852,0.280000
1260,-97.940536,29.88521,48209010100,909,-97.940672,29.884244,48209010100,38.040519,0.280000
705,-97.945474,29.88051,48209010100,1528,-97.943378,29.881903,48209010100,169.671925,0.640000
1528,-97.943378,29.881903,48209010100,705,-97.945474,29.88051,48209010100,343.278764,0.640000
719,-97.942473,29.884042,48209010100,1278,-97.94376,29.883846,48209010100,8.142070,0.320000
1278,-97.94376,29.883846,48209010100,719,-97.942473,29.884042,48209010100,10.119247,0.320000
705,-97.945474,29.88051,48209010100,1577,-97.94591,29.878314,48209010100,70.968023,0.600000
1577,-97.94591,29.878314,48209010100,705,-97.945474,29.88051,48209010100,83.456057,0.600000
705,-97.945474,29.88051,48209010100,1581,-97.947202,29.880625,48209010100,178.360052,0.400000
1581,-97.947202,29.880625,48209010100,705,-97.945474,29.88051,48209010100,285.971768,0.400000
910,-97.939316,29.875972,48209010500,1632,-97.93981,29.875412,48209010500,110.654650,0.200000
1632,-97.93981,29.875412,48209010500,910,-97.939316,29.875972,48209010500,374.473295,0.200000
704,-97.942358,29.881756,48209010100,1655,-97.942005,29.879804,48209010500,31.697410,0.560000
1655,-97.942005,29.879804,48209010500,704,-97.942358,29.881756,48209010100,46.256360,0.560000
908,-97.94009,29.881982,48209010100,1652,-97.939989,29.88011,48209010500,0.000000,0.520000
1652,-97.939989,29.88011,48209010500,908,-97.94009,29.881982,48209010100,0.000000,0.520000
704,-97.942358,29.881756,48209010100,1664,-97.942749,29.88265,48209010100,56.278334,0.280000
1664,-97.942749,29.88265,48209010100,704,-97.942358,29.881756,48209010100,53.374333,0.280000
704,-97.942358,29.881756,48209010100,1665,-97.941092,29.882348,48209010100,0.000000,0.360000
1665,-97.941092,29.882348,48209010100,704,-97.942358,29.881756,48209010100,93.220221,0.360000
719,-97.942473,29.884042,48209010100,1280,-97.941438,29.884391,48209010100,81.557510,0.280000
1280,-97.941438,29.884391,48209010100,719,-97.942473,29.884042,48209010100,30.061379,0.280000
704,-97.942358,29.881756,48209010100,1654,-97.943323,29.88144,48209010100,3.024255,0.240000
1654,-97.943323,29.88144,48209010100,704,-97.942358,29.881756,48209010100,3.015556,0.240000
719,-97.942473,29.884042,48209010100,1667,-97.942407,29.882698,48209010100,19.153731,0.360000
1667,-97.942407,29.882698,48209010100,719,-97.942473,29.884042,48209010100,139.492107,0.360000
908,-97.94009,29.881982,48209010100,1656,-97.941035,29.882041,48209010100,22.834482,0.240000
1656,-97.941035,29.882041,48209010100,908,-97.94009,29.881982,48209010100,51.535825,0.240000
