Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,334.553126,490.353972,18247.284305,54.542262
2,-97.873341,30.595955,48491020342,373.122118,84.979208,288.142910,4414.229598,51.944819
3,-97.842574,30.537706,48491020325,959.882146,598.755213,361.126933,31070.826370,51.892369
4,-97.967226,30.531993,48453036300,2495.444620,2089.245032,406.199588,250448.407852,119.875076
5,-97.901257,30.49655,48453037500,553.806735,379.081206,174.725529,27357.701314,72.168445
6,-97.882086,30.460701,48453035600,2907.036338,1645.601031,1261.435307,103336.714796,62.795728
7,-97.827879,30.498174,48491020336,1999.118701,978.347483,1020.771218,48115.055807,49.179925
8,-98.083907,30.434403,48453035200,461.778199,261.841473,199.936726,55100.000724,210.432672
9,-98.053644,30.488843,48453036400,340.228261,132.643357,207.584904,22546.725481,169.980058
10,-97.968645,30.405429,48453037600,2456.675802,1822.842578,633.833224,1681269.579486,922.333941
11,-98.056627,30.367501,48453035300,958.111658,633.794195,324.317463,145134.078560,228.992439
12,-97.941993,30.421566,48453031400,1900.855891,1031.212161,869.643730,93816.432994,90.976849
13,-97.888347,30.416288,48453035800,558.323509,297.097321,261.226188,30254.382944,101.833241
14,-97.839977,30.449261,48453035800,925.259526,337.140474,588.119052,18620.941338,55.231996
15,-97.83899,30.398674,48453034600,635.724858,388.460830,247.264028,25024.118481,64.418640
16,-98.076591,30.33372,48453036500,2867.945826,1513.779614,1354.166212,288475.317559,190.566259
17,-97.972406,30.320471,48453037000,908.793155,265.065110,643.728045,32776.646973,123.655078
18,-98.009337,30.349621,48453035400,1649.915410,507.220578,1142.694832,80937.355383,159.570331
19,-97.984566,30.367501,48453033100,7746.198950,4150.977248,3595.221702,558414.976367,134.526147
20,-97.926677,30.382464,48453031500,1403.302125,608.620717,794.681408,74243.744942,121.986884
21,-97.937276,30.351176,48453031500,597.509903,256.183145,341.326758,33011.330589,128.858324
22,-97.86814,30.373525,48453035000,353.643761,144.506874,209.136887,9685.750362,67.026226
23,-97.834683,30.374974,48453032900,800.287488,394.444495,405.842993,19973.951904,50.638181
24,-97.845706,30.351794,48453032900,896.593271,440.118936,456.474335,21849.353545,49.644202
25,-97.974997,30.221922,48453036600,198.142707,80.407529,117.735178,7977.277860,99.210583
26,-97.964299,30.292875,48453036600,1109.886324,267.160267,842.726057,33006.330992,123.545059
27,-97.939978,30.32358,48453034000,490.700541,136.747494,353.953047,16361.640335,119.648557
28,-97.905759,30.343668,48453035100,371.004944,118.288680,252.716264,13243.012472,111.955028
29,-97.89921,30.321831,48453034000,935.108578,644.161147,290.947431,143469.761938,222.723402
30,-97.705243,30.653697,48491020121,633.434482,190.341985,443.092497,9602.551319,50.448940
31,-97.869942,30.344763,48453033900,1554.418604,1078.165075,476.253529,241061.883577,223.585320
32,-97.858595,30.332143,48453033900,664.513953,430.948676,233.565277,93414.687003,216.765226
33,-97.841425,30.318718,48453001912,847.099623,219.565260,627.534363,7586.928432,34.554321
34,-97.832125,30.30131,48453001912,341.058113,76.238227,264.819886,3108.100038,40.768263
35,-97.919182,30.304379,48453001916,202.743902,53.879387,148.864515,3901.058372,72.403540
36,-97.888816,30.298805,48453001916,800.162602,149.359843,650.802759,10299.023857,68.954437
37,-97.921387,30.352597,48453031500,1377.266835,1035.309906,341.956929,202612.537245,195.702307
38,-97.871556,30.308173,48453001916,433.871951,56.471742,377.400209,3707.460097,65.651597
39,-97.779089,30.351189,48453030700,1507.283050,270.812348,1236.470702,8941.773500,33.018337
40,-97.744053,30.384802,48453030100,327.362370,30.858726,296.503644,942.303389,30.536043
41,-97.833651,30.288711,48453001917,918.255061,565.253736,353.001325,27916.250937,49.387114
42,-97.902792,30.286234,48453001921,199.303443,24.888990,174.414453,981.198477,39.422993
43,-98.013199,30.272366,48453036600,231.166492,113.247844,117.918648,16826.701885,148.582977
44,-97.879621,30.286428,48453001921,207.018415,104.497198,102.521217,4349.795382,41.625952
45,-97.899068,30.267169,48453001920,107.241474,21.205725,86.035749,835.296982,39.390164
46,-97.86426,30.287223,48453001921,694.347478,389.585952,304.761526,17699.572989,45.431754
47,-97.665825,30.513457,48491020701,537.148515,170.459556,366.688959,6611.213974,38.784649
48,-97.703502,30.308846,48453002105,727.552279,114.460266,613.092013,2671.487902,23.339872
49,-97.843688,30.286457,48453001917,889.469635,568.774822,320.694813,26909.452865,47.311259
50,-97.836009,30.279555,48453001917,1197.473684,710.319058,487.154626,32597.548239,45.891417
51,-97.932402,30.205053,48453031100,181.249428,56.766024,124.483404,2263.616856,39.876262
52,-97.873192,30.273341,48453001921,299.598078,56.516452,243.081626,1943.188332,34.382702
53,-97.909655,30.196482,48453036700,349.970249,138.130327,211.839922,5465.292780,39.566205
54,-97.901713,30.172804,48453033300,83.731557,22.269941,61.461616,752.974966,33.811270
55,-97.851746,30.260857,48453001914,291.144279,59.316517,231.827762,1870.450366,31.533382
56,-97.829376,30.259205,48453001914,247.472637,48.087824,199.384813,1527.634859,31.767602
57,-97.825581,30.247459,48453001914,2491.930347,487.507101,2004.423246,14777.311453,30.311992
58,-97.819398,30.235346,48453001915,23.215465,2.700614,20.514851,83.171883,30.797396
59,-97.895281,30.25396,48453001920,66.272821,13.523423,52.749398,456.882128,33.784504
60,-97.879541,30.24144,48453001920,196.408543,71.710090,124.698453,2631.264104,36.693081
61,-97.872037,30.246756,48453001920,774.789528,257.884765,516.904763,9128.346290,35.396997
62,-97.858211,30.245081,48453001915,647.301802,118.594269,528.707533,3843.585439,32.409538
63,-97.852166,30.240247,48453001915,662.323574,126.535706,535.787868,4033.634461,31.877441
64,-97.928478,30.267416,48453036600,419.258482,51.574256,367.684226,2288.783734,44.378415
65,-97.93101,30.237106,48453036600,643.245890,316.200052,327.045838,18854.164146,59.627328
66,-97.915824,30.244016,48453033000,396.320475,236.396359,159.924116,13360.420424,56.517031
67,-97.909155,30.249879,48453033000,324.035608,116.732250,207.303358,4840.346270,41.465373
68,-97.892018,30.238308,48453033000,2790.445105,1217.771227,1572.673878,52060.958547,42.751017
69,-97.985156,30.244942,48453036600,272.805177,123.834685,148.970492,10193.735974,82.317292
70,-97.943499,30.250014,48453036600,89.020637,31.506324,57.514313,2173.011721,68.970653
71,-97.954558,30.209143,48453031100,206.540046,94.829729,111.710317,9327.850979,98.364206
72,-97.947086,30.21593,48453031100,282.411899,133.917687,148.494212,10577.346026,78.983936
73,-97.905353,30.221875,48453031100,1157.748284,280.798358,876.949926,11483.101329,40.894475
74,-97.884729,30.210384,48453034800,2428.391463,990.161206,1438.230257,36495.345583,36.857984
75,-97.883969,30.222138,48453034700,1062.448980,274.479599,787.969381,9864.374895,35.938463
76,-97.928999,30.22221,48453031100,341.423341,147.073205,194.350136,9492.803872,64.544754
77,-97.858915,30.230631,48453032000,201.417112,56.001577,145.415535,1774.847823,31.692819
78,-97.850001,30.229226,48453032000,1445.975936,327.730167,1118.245769,9955.684640,30.377688
79,-97.839501,30.232836,48453032000,1871.189840,409.870791,1461.319049,11719.429048,28.592984
80,-97.835974,30.224841,48453032000,621.657754,148.721553,472.936201,4350.283541,29.251198
81,-97.862221,30.225853,48453031200,554.846939,159.929528,394.917411,4883.517595,30.535434
82,-97.865677,30.217987,48453031200,1201.530612,389.991589,811.539023,12692.441027,32.545422
83,-97.849136,30.220626,48453031200,589.285714,147.473549,441.812165,4416.886629,29.950365
84,-97.858294,30.214768,48453031200,570.153061,193.823573,376.329488,6185.615029,31.913636
85,-97.836175,30.214574,48453033400,282.864198,102.451749,180.412449,2733.977337,26.685512
86,-97.845563,30.206238,48453033500,3525.411447,1612.478251,1912.933196,55125.083669,34.186560
87,-97.773059,30.39592,48453032600,316.508781,94.510671,221.998110,3153.452702,33.366102
88,-97.872225,30.20472,48453034800,919.718376,251.877029,667.841347,8671.042264,34.425697
89,-97.858353,30.188692,48453031300,2408.519933,860.426319,1548.093614,29336.889617,34.095760
90,-97.937337,30.194893,48453031100,74.466819,32.371185,42.095634,1788.177781,55.239800
91,-97.920445,30.209985,48453031100,189.679634,74.217761,115.461873,2912.214146,39.238777
92,-97.895714,30.191616,48453036700,698.523615,333.266544,365.257071,12805.849400,38.425247
93,-97.914187,30.179056,48453033300,20.211066,4.865545,15.345521,171.948602,35.340051
94,-97.890011,30.183883,48453036800,2156.911141,1057.110672,1099.800469,43567.481574,41.213737
95,-97.809077,30.342242,48453001912,715.390189,237.574288,477.815901,8220.758788,34.602898
96,-97.868659,30.166515,48453033300,1384.457992,774.662992,609.795000,40135.724734,51.810562
97,-97.866404,30.152804,48453033300,421.545082,209.572534,211.972548,10490.774730,50.057966
98,-97.829257,30.204417,48453031000,2168.663643,1013.869995,1154.793648,33720.340877,33.259038
99,-97.841393,30.188004,48453031700,1431.567729,587.209396,844.358333,19348.443262,32.949819
100,-97.842194,30.17107,48453031900,1620.010231,661.296113,958.714118,23402.618532,35.389016
101,-97.854535,30.164297,48453037100,3420.459708,1676.046827,1744.412881,87256.008957,52.060603
102,-97.842915,30.133666,48453033200,927.871664,586.605825,341.265839,28912.201646,49.287273
103,-97.832171,30.599148,48491020340,511.286269,225.088345,286.197924,12986.379234,57.694588
104,-97.799189,30.579994,48491020339,107.821698,25.267974,82.553724,1184.258110,46.867949
105,-97.756155,30.589421,48491020604,404.996740,129.004817,275.991923,6439.004252,49.912898
106,-97.692748,30.614041,48491020604,1174.118989,286.153192,887.965797,14247.441695,49.789561
107,-97.663039,30.627603,48491021405,918.885839,307.872177,611.013662,15937.406099,51.766309
108,-97.671384,30.575265,48491021510,98.012125,13.928899,84.083226,487.418135,34.993300
109,-97.644672,30.569989,48491021516,90.533708,12.086106,78.447602,637.297872,52.729794
110,-97.803089,30.522036,48491020350,762.199061,252.226606,509.972455,11868.622564,47.055395
111,-97.768768,30.518674,48491020345,1180.127749,241.599380,938.528369,12274.801330,50.806427
112,-97.737027,30.527329,48491020310,1714.180145,447.907771,1266.272374,21197.989014,47.326683
113,-97.739952,30.542739,48491020606,657.910448,125.848174,532.062274,5515.613061,43.827518
114,-97.693987,30.540723,48491020607,23.911634,1.460948,22.450686,55.643146,38.087008
115,-97.683218,30.544608,48491021513,733.251694,392.142320,341.109374,15726.908711,40.105104
116,-97.664092,30.550837,48491021515,4378.240739,1139.293084,3238.947655,54120.699105,47.503755
117,-97.811989,30.480535,48491020356,727.565291,214.382731,513.182560,8169.407849,38.106651
118,-97.806242,30.471692,48491020334,1813.473570,275.129018,1538.344552,10442.268207,37.954078
119,-97.793977,30.500992,48491020311,180.974047,22.058950,158.915097,850.050661,38.535409
120,-97.758083,30.483751,48491020508,1883.746994,474.835567,1408.911427,21814.066572,45.940254
121,-97.733466,30.506262,48491020515,5249.700914,2426.909698,2822.791216,110382.600917,45.482780
122,-97.710151,30.516396,48491020505,2198.204651,357.590309,1840.614342,14463.495865,40.447114
123,-97.699474,30.526432,48491020602,2308.364605,749.861598,1558.503007,31593.653280,42.132646
124,-97.693185,30.529538,48491020602,22.575693,4.277220,18.298473,147.582232,34.504240
125,-97.677935,30.530948,48491021502,2131.627605,859.614827,1272.012778,38017.072515,44.225706
