Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,790.363387,34.543711,21102.807804,26.700133
2,-97.873341,30.595955,48491020342,373.122118,358.126057,14.996061,9838.170426,27.471250
3,-97.842574,30.537706,48491020325,959.882146,940.677447,19.204699,24087.747944,25.606809
4,-97.967226,30.531993,48453036300,2495.444620,2331.557396,163.887224,196139.466513,84.123799
5,-97.901257,30.49655,48453037500,553.806735,463.406301,90.400434,22980.473457,49.590334
6,-97.882086,30.460701,48453035600,2907.036338,2287.976629,619.059709,85427.060631,37.337383
7,-97.827879,30.498174,48491020336,1999.118701,1921.566392,77.552309,54123.130671,28.166152
8,-98.083907,30.434403,48453035200,461.778199,331.043691,130.734508,56326.956631,170.149615
9,-98.053644,30.488843,48453036400,340.228261,317.430599,22.797662,41987.896516,132.274257
10,-97.968645,30.405429,48453037600,2456.675802,1826.878949,629.796853,1606937.908832,879.608312
11,-98.056627,30.367501,48453035300,958.111658,711.820243,246.291415,87454.012599,122.859687
12,-97.941993,30.421566,48453031400,1900.855891,1293.199928,607.655963,71228.335040,55.079136
13,-97.888347,30.416288,48453035800,558.323509,471.266035,87.057474,37370.244588,79.297556
14,-97.839977,30.449261,48453035800,925.259526,830.185097,95.074429,24834.028939,29.913846
15,-97.83899,30.398674,48453034600,635.724858,585.142833,50.582025,28350.081114,48.449848
16,-98.076591,30.33372,48453036500,2867.945826,1865.727104,1002.218722,252534.126996,135.354268
17,-97.972406,30.320471,48453037000,908.793155,811.258148,97.535007,59508.507739,73.353356
18,-98.009337,30.349621,48453035400,1649.915410,1374.136421,275.778989,161324.661133,117.400761
19,-97.984566,30.367501,48453033100,7746.198950,5803.733487,1942.465463,542596.839870,93.490999
20,-97.926677,30.382464,48453031500,1403.302125,1247.999744,155.302381,107599.270959,86.217382
21,-97.937276,30.351176,48453031500,597.509903,529.876206,67.633697,41281.403264,77.907637
22,-97.86814,30.373525,48453035000,353.643761,305.817004,47.826757,15057.896376,49.238257
23,-97.834683,30.374974,48453032900,800.287488,685.881648,114.405840,26833.439513,39.122551
24,-97.845706,30.351794,48453032900,896.593271,770.906382,125.686889,29205.306864,37.884376
25,-97.974997,30.221922,48453036600,198.142707,164.829140,33.313567,11899.668925,72.193963
26,-97.964299,30.292875,48453036600,1109.886324,995.489135,114.397189,83664.379711,84.043489
27,-97.939978,30.32358,48453034000,490.700541,456.517019,34.183522,31793.950039,69.644611
28,-97.905759,30.343668,48453035100,371.004944,310.146716,60.858228,22672.894111,73.103770
29,-97.89921,30.321831,48453034000,935.108578,723.498948,211.609630,141136.549819,195.074990
30,-97.705243,30.653697,48491020121,633.434482,605.991413,27.443069,16287.789944,26.877922
31,-97.869942,30.344763,48453033900,1554.418604,1242.639951,311.778653,222450.797682,179.014684
32,-97.858595,30.332143,48453033900,664.513953,537.741988,126.771965,99385.071385,184.819251
33,-97.841425,30.318718,48453001912,847.099623,783.995671,63.103952,24874.284251,31.727579
34,-97.832125,30.30131,48453001912,341.058113,318.197430,22.860683,10715.492462,33.675610
35,-97.919182,30.304379,48453001916,202.743902,189.087870,13.656032,9911.290888,52.416323
36,-97.888816,30.298805,48453001916,800.162602,748.786321,51.376281,44085.044758,58.875334
37,-97.921387,30.352597,48453031500,1377.266835,1065.985850,311.280985,184301.421072,172.892934
38,-97.871556,30.308173,48453001916,433.871951,411.391292,22.480659,24424.406733,59.370257
39,-97.779089,30.351189,48453030700,1507.283050,1396.904777,110.378273,32586.892415,23.327927
40,-97.744053,30.384802,48453030100,327.362370,318.658806,8.703564,5308.653957,16.659367
41,-97.833651,30.288711,48453001917,918.255061,674.827445,243.427616,27600.607681,40.900245
42,-97.902792,30.286234,48453001921,199.303443,194.558203,4.745240,5056.814061,25.991266
43,-98.013199,30.272366,48453036600,231.166492,178.167701,52.998791,16368.785434,91.872911
44,-97.879621,30.286428,48453001921,207.018415,184.734181,22.284234,6550.676146,35.460011
45,-97.899068,30.267169,48453001920,107.241474,104.791053,2.450421,2936.295830,28.020482
46,-97.86426,30.287223,48453001921,694.347478,603.871540,90.475938,23627.250323,39.126286
47,-97.665825,30.513457,48491020701,537.148515,523.617294,13.531221,11500.164741,21.962920
48,-97.703502,30.308846,48453002105,727.552279,720.932352,6.619927,11917.578842,16.530787
49,-97.843688,30.286457,48453001917,889.469635,644.839872,244.629763,26243.855677,40.698252
50,-97.836009,30.279555,48453001917,1197.473684,893.062266,304.411418,35899.054030,40.197706
51,-97.932402,30.205053,48453031100,181.249428,155.406697,25.842731,4581.053765,29.477840
52,-97.873192,30.273341,48453001921,299.598078,289.087588,10.510490,7984.252295,27.618800
53,-97.909655,30.196482,48453036700,349.970249,296.523904,53.446345,9005.001022,30.368550
54,-97.901713,30.172804,48453033300,83.731557,73.062824,10.668733,1945.846869,26.632517
55,-97.851746,30.260857,48453001914,291.144279,278.748714,12.395565,7240.950668,25.976625
56,-97.829376,30.259205,48453001914,247.472637,236.757739,10.714898,5975.721538,25.239815
57,-97.825581,30.247459,48453001914,2491.930347,2382.692453,109.237894,58125.151926,24.394735
58,-97.819398,30.235346,48453001915,23.215465,22.584240,0.631225,393.428872,17.420505
59,-97.895281,30.25396,48453001920,66.272821,64.989679,1.283142,1626.298691,25.023953
60,-97.879541,30.24144,48453001920,196.408543,187.273082,9.135461,4887.694941,26.099292
61,-97.872037,30.246756,48453001920,774.789528,752.275873,22.513655,19095.812412,25.384055
62,-97.858211,30.245081,48453001915,647.301802,615.366738,31.935064,14676.233204,23.849572
63,-97.852166,30.240247,48453001915,662.323574,629.512967,32.810607,15043.297662,23.896724
