Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,705.000000,119.907098,19364.672010,27.467620
2,-97.873341,30.595955,48491020342,373.122118,303.000000,70.122118,9715.077511,32.062962
3,-97.842574,30.537706,48491020325,959.882146,899.000000,60.882146,23157.700671,25.759400
4,-97.967226,30.531993,48453036300,2495.444620,2289.000000,206.444620,202289.420617,88.374583
5,-97.901257,30.49655,48453037500,553.806735,445.000000,108.806735,23457.147775,52.712692
6,-97.882086,30.460701,48453035600,2907.036338,2061.000000,846.036338,101330.336676,49.165617
7,-97.827879,30.498174,48491020336,1999.118701,1787.000000,212.118701,50346.378664,28.173687
8,-98.083907,30.434403,48453035200,461.778199,318.000000,143.778199,59499.801322,187.106293
9,-98.053644,30.488843,48453036400,340.228261,277.000000,63.228261,33917.295481,122.445110
10,-97.968645,30.405429,48453037600,2456.675802,1825.000000,631.675802,1597555.730739,875.373003
11,-98.056627,30.367501,48453035300,958.111658,703.000000,255.111658,105135.788130,149.553041
12,-97.941993,30.421566,48453031400,1900.855891,1215.000000,685.855891,80773.640179,66.480362
13,-97.888347,30.416288,48453035800,558.323509,423.000000,135.323509,35227.911782,83.281115
14,-97.839977,30.449261,48453035800,925.259526,701.000000,224.259526,26695.064506,38.081404
15,-97.83899,30.398674,48453034600,635.724858,532.000000,103.724858,26813.289743,50.400921
16,-98.076591,30.33372,48453036500,2867.945826,1750.000000,1117.945826,272683.586565,155.819192
17,-97.972406,30.320471,48453037000,908.793155,649.000000,259.793155,53231.646628,82.021027
18,-98.009337,30.349621,48453035400,1649.915410,1063.000000,586.915410,136746.962844,128.642486
19,-97.984566,30.367501,48453033100,7746.198950,5228.000000,2518.198950,549735.537525,105.152169
20,-97.926677,30.382464,48453031500,1403.302125,1078.000000,325.302125,96810.759041,89.805899
21,-97.937276,30.351176,48453031500,597.509903,459.000000,138.509903,39149.357421,85.292718
22,-97.86814,30.373525,48453035000,353.643761,248.000000,105.643761,13042.838446,52.592091
23,-97.834683,30.374974,48453032900,800.287488,590.000000,210.287488,25393.975683,43.040637
24,-97.845706,30.351794,48453032900,896.593271,661.000000,235.593271,27202.097635,41.152946
25,-97.974997,30.221922,48453036600,198.142707,138.000000,60.142707,10707.946673,77.593816
26,-97.964299,30.292875,48453036600,1109.886324,773.000000,336.886324,70067.649641,90.643790
27,-97.939978,30.32358,48453034000,490.700541,371.000000,119.700541,26571.464072,71.621197
28,-97.905759,30.343668,48453035100,371.004944,251.000000,120.004944,20305.364771,80.897868
29,-97.89921,30.321831,48453034000,935.108578,707.000000,228.108578,141315.377515,199.880308
30,-97.705243,30.653697,48491020121,633.434482,516.000000,117.434482,15069.166130,29.203810
31,-97.869942,30.344763,48453033900,1554.418604,1200.000000,354.418604,224245.880963,186.871567
32,-97.858595,30.332143,48453033900,664.513953,513.000000,151.513953,100925.990610,196.736824
33,-97.841425,30.318718,48453001912,847.099623,611.000000,236.099623,19509.260116,31.930049
34,-97.832125,30.30131,48453001912,341.058113,246.000000,95.058113,8409.962342,34.186839
35,-97.919182,30.304379,48453001916,202.743902,150.000000,52.743902,7567.817941,50.452120
36,-97.888816,30.298805,48453001916,800.162602,592.000000,208.162602,35125.890884,59.334275
37,-97.921387,30.352597,48453031500,1377.266835,1058.000000,319.266835,190267.445504,179.836905
38,-97.871556,30.308173,48453001916,433.871951,321.000000,112.871951,19460.864814,60.625747
39,-97.779089,30.351189,48453030700,1507.283050,1040.000000,467.283050,26942.615951,25.906361
40,-97.744053,30.384802,48453030100,327.362370,235.000000,92.362370,4953.034212,21.076741
41,-97.833651,30.288711,48453001917,918.255061,638.000000,280.255061,28980.459094,45.423917
42,-97.902792,30.286234,48453001921,199.303443,155.000000,44.303443,3914.898317,25.257408
43,-98.013199,30.272366,48453036600,231.166492,161.000000,70.166492,16497.096128,102.466436
44,-97.879621,30.286428,48453001921,207.018415,161.000000,46.018415,5720.531338,35.531251
45,-97.899068,30.267169,48453001920,107.241474,89.000000,18.241474,2569.180207,28.867193
46,-97.86426,30.287223,48453001921,694.347478,540.000000,154.347478,21905.848123,40.566385
47,-97.665825,30.513457,48491020701,537.148515,468.000000,69.148515,11584.182129,24.752526
48,-97.703502,30.308846,48453002105,727.552279,621.000000,106.552279,5604.975768,9.025726
49,-97.843688,30.286457,48453001917,889.469635,618.000000,271.469635,27406.447578,44.347003
50,-97.836009,30.279555,48453001917,1197.473684,832.000000,365.473684,35300.563936,42.428562
51,-97.932402,30.205053,48453031100,181.249428,129.000000,52.249428,3722.161167,28.853963
52,-97.873192,30.273341,48453001921,299.598078,233.000000,66.598078,6550.133856,28.112162
53,-97.909655,30.196482,48453036700,349.970249,247.000000,102.970249,8289.451333,33.560532
54,-97.901713,30.172804,48453033300,83.731557,58.000000,25.731557,1716.882196,29.601417
55,-97.851746,30.260857,48453001914,291.144279,220.000000,71.144279,5877.589522,26.716316
56,-97.829376,30.259205,48453001914,247.472637,187.000000,60.472637,4969.401322,26.574339
57,-97.825581,30.247459,48453001914,2491.930347,1883.000000,608.930347,50652.849259,26.900079
58,-97.819398,30.235346,48453001915,23.215465,17.000000,6.215465,404.792204,23.811306
59,-97.895281,30.25396,48453001920,66.272821,55.000000,11.272821,1399.298588,25.441793
60,-97.879541,30.24144,48453001920,196.408543,163.000000,33.408543,4381.772923,26.882042
61,-97.872037,30.246756,48453001920,774.789528,643.000000,131.789528,17364.404590,27.005295
62,-97.858211,30.245081,48453001915,647.301802,474.000000,173.301802,12396.390870,26.152723
63,-97.852166,30.240247,48453001915,662.323574,485.000000,177.323574,12763.741813,26.316993
64,-97.928478,30.267416,48453036600,419.258482,292.000000,127.258482,9985.056345,34.195398
65,-97.93101,30.237106,48453036600,643.245890,448.000000,195.245890,22081.616525,49.289323
