Tail,Tail_x,Tail_y,Tail_geoid,Head,Head_x,Head_y,Head_geoid,Flow,Cost
719,-97.942473,29.884042,48209010100,1259,-97.942571,29.884912,48209010100,19.443479,0.240000
1259,-97.942571,29.884912,48209010100,719,-97.942473,29.884042,48209010100,0.998482,0.240000
909,-97.940672,29.884244,48209010100,1260,-97.940536,29.88521,48209010100,6.845611,0.280000
1260,-97.940536,29.88521,48209010100,909,-97.940672,29.884244,48209010100,37.688168,0.280000
705,-97.945474,29.88051,48209010100,1528,-97.943378,29.881903,48209010100,170.185888,0.640000
1528,-97.943378,29.881903,48209010100,705,-97.945474,29.88051,48209010100,346.272175,0.640000
719,-97.942473,29.884042,48209010100,1278,-97.94376,29.883846,48209010100,7.810380,0.320000
1278,-97.94376,29.883846,48209010100,719,-97.942473,29.884042,48209010100,9.915939,0.320000
705,-97.945474,29.88051,48209010100,1577,-97.94591,29.878314,48209010100,71.223433,0.600000
1577,-97.94591,29.878314,48209010100,705,-97.945474,29.88051,48209010100,82.733539,0.600000
705,-97.945474,29.88051,48209010100,1581,-97.947202,29.880625,48209010100,177.590679,0.400000
1581,-97.947202,29.880625,48209010100,705,-97.945474,29.88051,48209010100,280.755409,0.400000
910,-97.939316,29.875972,48209010500,1632,-97.93981,29.875412,48209010500,111.466091,0.200000
1632,-97.93981,29.875412,48209010500,910,-97.939316,29.875972,48209010500,377.422947,0.200000
704,-97.942358,29.881756,48209010100,1655,-97.942005,29.879804,48209010500,32.247255,0.560000
1655,-97.942005,29.879804,48209010500,704,-97.942358,29.881756,48209010100,45.538626,0.560000
908,-97.94009,29.881982,48209010100,1652,-97.939989,29.88011,48209010500,0.000000,0.520000
1652,-97.939989,29.88011,48209010500,908,-97.94009,29.881982,48209010100,0.000000,0.520000
704,-97.942358,29.881756,48209010100,1664,-97.942749,29.88265,48209010100,55.805239,0.280000
1664,-97.942749,29.88265,48209010100,704,-97.942358,29.881756,48209010100,52.432835,0.280000
704,-97.942358,29.881756,48209010100,1665,-97.941092,29.882348,48209010100,0.000000,0.360000
1665,-97.941092,29.882348,48209010100,704,-97.942358,29.881756,48209010100,98.790064,0.360000
719,-97.942473,29.884042,48209010100,1280,-97.941438,29.884391,48209010100,83.150185,0.280000
1280,-97.941438,29.884391,48209010100,719,-97.942473,29.884042,48209010100,32.698747,0.280000
704,-97.942358,29.881756,48209010100,1654,-97.943323,29.88144,48209010100,2.947506,0.240000
1654,-97.943323,29.88144,48209010100,704,-97.942358,29.881756,48209010100,2.956807,0.240000
719,-97.942473,29.884042,48209010100,1667,-97.942407,29.882698,48209010100,18.595956,0.360000
1667,-97.942407,29.882698,48209010100,719,-97.942473,29.884042,48209010100,135.299664,0.360000
908,-97.94009,29.881982,48209010100,1656,-97.941035,29.882041,48209010100,23.004094,0.240000
1656,-97.941035,29.882041,48209010100,908,-97.94009,29.881982,48209010100,52.268572,0.240000
909,-97.940672,29.884244,48209010100,1668,-97.940445,29.882965,48209010100,16.498531,0.360000
1668,-97.940445,29.882965,48209010100,909,-97.940672,29.884244,48209010100,36.428444,0.360000
909,-97.940672,29.884244,48209010100,1280,-97.941438,29.884391,48209010100,46.956068,0.200000
1280,-97.941438,29.884391,48209010100,909,-97.940672,29.884244,48209010100,9.817081,0.200000
913,-97.941105,29.88739,48209010200,1902,-97.941802,29.886562,48209010200,62.192286,0.280000
1902,-97.941802,29.886562,48209010200,913,-97.941105,29.88739,48209010200,0.000000,0.280000
913,-97.941105,29.88739,48209010200,1905,-97.940314,29.886604,48209010200,3.962774,0.280000
1905,-97.940314,29.886604,48209010200,913,-97.941105,29.88739,48209010200,60.873758,0.280000
913,-97.941105,29.88739,48209010200,1906,-97.941299,29.888282,48209010200,12.844940,0.240000
1906,-97.941299,29.888282,48209010200,913,-97.941105,29.88739,48209010200,18.721699,0.240000
702,-97.939213,29.887069,48209010200,1896,-97.93914,29.885398,48209010100,1301.017488,0.480000
1896,-97.93914,29.885398,48209010100,702,-97.939213,29.887069,48209010200,2043.357585,0.480000
702,-97.939213,29.887069,48209010200,1897,-97.939234,29.88764,48209010200,0.982512,0.160000
1897,-97.939234,29.88764,48209010200,702,-97.939213,29.887069,48209010200,4.883910,0.160000
376,-97.738873,30.27864,48453000700,2780,-97.739643,30.276807,48453000700,1077.237869,0.520000
2780,-97.739643,30.276807,48453000700,376,-97.738873,30.27864,48453000700,2082.684564,0.520000
405,-97.74621,30.265461,48453001102,3048,-97.746952,30.265967,48453001102,298.491315,0.240000
3048,-97.746952,30.265967,48453001102,405,-97.74621,30.265461,48453001102,467.985049,0.240000
849,-97.748407,30.269483,48453001102,3023,-97.747413,30.268103,48453001102,107.462762,0.440000
3023,-97.747413,30.268103,48453001102,849,-97.748407,30.269483,48453001102,387.001230,0.440000
849,-97.748407,30.269483,48453001102,3172,-97.749152,30.269871,48453001101,159.416728,0.200000
3172,-97.749152,30.269871,48453001101,849,-97.748407,30.269483,48453001102,873.856415,0.200000
849,-97.748407,30.269483,48453001102,3050,-97.746957,30.270073,48453001101,224.120510,0.400000
3050,-97.746957,30.270073,48453001101,849,-97.748407,30.269483,48453001102,0.004031,0.400000
379,-97.740184,30.270625,48453001101,3303,-97.738686,30.270825,48453001101,554.129628,0.360000
3303,-97.738686,30.270825,48453001101,379,-97.740184,30.270625,48453001101,2046.430252,0.360000
379,-97.740184,30.270625,48453001101,3304,-97.740772,30.268341,48453001101,312.860730,0.640000
3304,-97.740772,30.268341,48453001101,379,-97.740184,30.270625,48453001101,2245.607277,0.640000
377,-97.740269,30.274993,48453000700,3309,-97.73713,30.275019,48453000700,306.930562,0.760000
3309,-97.73713,30.275019,48453000700,377,-97.740269,30.274993,48453000700,1457.078918,0.760000
382,-97.738381,30.266557,48453001103,3311,-97.740092,30.267027,48453001103,218.020359,0.440000
3311,-97.740092,30.267027,48453001103,382,-97.738381,30.266557,48453001103,10.767880,0.440000
405,-97.74621,30.265461,48453001102,3046,-97.746417,30.26374,48453001102,108.938416,0.480000
3046,-97.746417,30.26374,48453001102,405,-97.74621,30.265461,48453001102,634.255249,0.480000
405,-97.74621,30.265461,48453001102,3324,-97.743505,30.265003,48453001103,18.389345,0.640000
3324,-97.743505,30.265003,48453001103,405,-97.74621,30.265461,48453001102,25.410510,0.640000
380,-97.744601,30.268129,48453001102,3327,-97.74247,30.267767,48453001103,45.083475,0.520000
3327,-97.74247,30.267767,48453001103,380,-97.744601,30.268129,48453001102,63.915427,0.520000
406,-97.742416,30.264483,48453001103,3328,-97.742929,30.26276,48453001103,0.000000,0.480000
3328,-97.742929,30.26276,48453001103,406,-97.742416,30.264483,48453001103,0.050465,0.480000
406,-97.742416,30.264483,48453001103,3329,-97.74156,30.26646,48453001103,77.503273,0.600000
3329,-97.74156,30.26646,48453001103,406,-97.742416,30.264483,48453001103,36.467232,0.600000
