Tail,Tail_x,Tail_y,Tail_geoid,Head,Head_x,Head_y,Head_geoid,Flow,Cost
719,-97.942473,29.884042,48209010100,1259,-97.942571,29.884912,48209010100,2.188059,0.240000
1259,-97.942571,29.884912,48209010100,719,-97.942473,29.884042,48209010100,0.079804,0.240000
909,-97.940672,29.884244,48209010100,1260,-97.940536,29.88521,48209010100,0.000000,0.280000
1260,-97.940536,29.88521,48209010100,909,-97.940672,29.884244,48209010100,8.021452,0.280000
705,-97.945474,29.88051,48209010100,1528,-97.943378,29.881903,48209010100,39.362061,0.640000
1528,-97.943378,29.881903,48209010100,705,-97.945474,29.88051,48209010100,132.252830,0.640000
719,-97.942473,29.884042,48209010100,1278,-97.94376,29.883846,48209010100,0.532316,0.320000
1278,-97.94376,29.883846,48209010100,719,-97.942473,29.884042,48209010100,0.953318,0.320000
705,-97.945474,29.88051,48209010100,1577,-97.94591,29.878314,48209010100,56.728622,0.600000
1577,-97.94591,29.878314,48209010100,705,-97.945474,29.88051,48209010100,11.931151,0.600000
705,-97.945474,29.88051,48209010100,1581,-97.947202,29.880625,48209010100,138.216047,0.400000
1581,-97.947202,29.880625,48209010100,705,-97.945474,29.88051,48209010100,92.055136,0.400000
910,-97.939316,29.875972,48209010500,1632,-97.93981,29.875412,48209010500,95.837675,0.200000
1632,-97.93981,29.875412,48209010500,910,-97.939316,29.875972,48209010500,261.179837,0.200000
704,-97.942358,29.881756,48209010100,1655,-97.942005,29.879804,48209010500,28.052532,0.560000
1655,-97.942005,29.879804,48209010500,704,-97.942358,29.881756,48209010100,8.361205,0.560000
908,-97.94009,29.881982,48209010100,1652,-97.939989,29.88011,48209010500,0.000000,0.520000
1652,-97.939989,29.88011,48209010500,908,-97.94009,29.881982,48209010100,0.000000,0.520000
704,-97.942358,29.881756,48209010100,1664,-97.942749,29.88265,48209010100,14.686450,0.280000
1664,-97.942749,29.88265,48209010100,704,-97.942358,29.881756,48209010100,19.263342,0.280000
704,-97.942358,29.881756,48209010100,1665,-97.941092,29.882348,48209010100,0.000000,0.360000
1665,-97.941092,29.882348,48209010100,704,-97.942358,29.881756,48209010100,32.989564,0.360000
719,-97.942473,29.884042,48209010100,1280,-97.941438,29.884391,48209010100,61.201333,0.280000
1280,-97.941438,29.884391,48209010100,719,-97.942473,29.884042,48209010100,6.478702,0.280000
704,-97.942358,29.881756,48209010100,1654,-97.943323,29.88144,48209010100,0.259439,0.240000
1654,-97.943323,29.88144,48209010100,704,-97.942358,29.881756,48209010100,0.259439,0.240000
719,-97.942473,29.884042,48209010100,1667,-97.942407,29.882698,48209010100,12.819688,0.360000
1667,-97.942407,29.882698,48209010100,719,-97.942473,29.884042,48209010100,49.154539,0.360000
908,-97.94009,29.881982,48209010100,1656,-97.941035,29.882041,48209010100,21.533066,0.240000
1656,-97.941035,29.882041,48209010100,908,-97.94009,29.881982,48209010100,18.939469,0.240000
909,-97.940672,29.884244,48209010100,1668,-97.940445,29.882965,48209010100,2.834451,0.360000
1668,-97.940445,29.882965,48209010100,909,-97.940672,29.884244,48209010100,15.871474,0.360000
909,-97.940672,29.884244,48209010100,1280,-97.941438,29.884391,48209010100,37.647479,0.200000
1280,-97.941438,29.884391,48209010100,909,-97.940672,29.884244,48209010100,0.884268,0.200000
913,-97.941105,29.88739,48209010200,1902,-97.941802,29.886562,48209010200,33.703912,0.280000
1902,-97.941802,29.886562,48209010200,913,-97.941105,29.88739,48209010200,0.000000,0.280000
913,-97.941105,29.88739,48209010200,1905,-97.940314,29.886604,48209010200,0.314447,0.280000
1905,-97.940314,29.886604,48209010200,913,-97.941105,29.88739,48209010200,18.942603,0.280000
913,-97.941105,29.88739,48209010200,1906,-97.941299,29.888282,48209010200,2.901298,0.240000
1906,-97.941299,29.888282,48209010200,913,-97.941105,29.88739,48209010200,5.862170,0.240000
702,-97.939213,29.887069,48209010200,1896,-97.93914,29.885398,48209010100,724.138868,0.480000
1896,-97.93914,29.885398,48209010100,702,-97.939213,29.887069,48209010200,757.476972,0.480000
702,-97.939213,29.887069,48209010200,1897,-97.939234,29.88764,48209010200,0.078612,0.160000
1897,-97.939234,29.88764,48209010200,702,-97.939213,29.887069,48209010200,0.393058,0.160000
376,-97.738873,30.27864,48453000700,2780,-97.739643,30.276807,48453000700,1036.218976,0.520000
2780,-97.739643,30.276807,48453000700,376,-97.738873,30.27864,48453000700,2178.943496,0.520000
405,-97.74621,30.265461,48453001102,3048,-97.746952,30.265967,48453001102,238.829695,0.240000
3048,-97.746952,30.265967,48453001102,405,-97.74621,30.265461,48453001102,767.136095,0.240000
849,-97.748407,30.269483,48453001102,3023,-97.747413,30.268103,48453001102,128.090750,0.440000
3023,-97.747413,30.268103,48453001102,849,-97.748407,30.269483,48453001102,346.833474,0.440000
849,-97.748407,30.269483,48453001102,3172,-97.749152,30.269871,48453001101,151.530442,0.200000
3172,-97.749152,30.269871,48453001101,849,-97.748407,30.269483,48453001102,916.571692,0.200000
849,-97.748407,30.269483,48453001102,3050,-97.746957,30.270073,48453001101,154.931569,0.400000
3050,-97.746957,30.270073,48453001101,849,-97.748407,30.269483,48453001102,0.000000,0.400000
379,-97.740184,30.270625,48453001101,3303,-97.738686,30.270825,48453001101,483.396960,0.360000
3303,-97.738686,30.270825,48453001101,379,-97.740184,30.270625,48453001101,2076.467077,0.360000
379,-97.740184,30.270625,48453001101,3304,-97.740772,30.268341,48453001101,326.558845,0.640000
3304,-97.740772,30.268341,48453001101,379,-97.740184,30.270625,48453001101,2157.935266,0.640000
377,-97.740269,30.274993,48453000700,3309,-97.73713,30.275019,48453000700,313.389229,0.760000
3309,-97.73713,30.275019,48453000700,377,-97.740269,30.274993,48453000700,1445.893625,0.760000
382,-97.738381,30.266557,48453001103,3311,-97.740092,30.267027,48453001103,159.727151,0.440000
3311,-97.740092,30.267027,48453001103,382,-97.738381,30.266557,48453001103,8.000000,0.440000
405,-97.74621,30.265461,48453001102,3046,-97.746417,30.26374,48453001102,138.019759,0.480000
3046,-97.746417,30.26374,48453001102,405,-97.74621,30.265461,48453001102,357.976026,0.480000
405,-97.74621,30.265461,48453001102,3324,-97.743505,30.265003,48453001103,13.804556,0.640000
3324,-97.743505,30.265003,48453001103,405,-97.74621,30.265461,48453001102,12.547156,0.640000
380,-97.744601,30.268129,48453001102,3327,-97.74247,30.267767,48453001103,34.053702,0.520000
3327,-97.74247,30.267767,48453001103,380,-97.744601,30.268129,48453001102,38.480830,0.520000
406,-97.742416,30.264483,48453001103,3328,-97.742929,30.26276,48453001103,0.000000,0.480000
3328,-97.742929,30.26276,48453001103,406,-97.742416,30.264483,48453001103,0.472610,0.480000
406,-97.742416,30.264483,48453001103,3329,-97.74156,30.26646,48453001103,56.732118,0.600000
3329,-97.74156,30.26646,48453001103,406,-97.742416,30.264483,48453001103,26.000000,0.600000
406,-97.742416,30.264483,48453001103,3324,-97.743505,30.265003,48453001103,335.549718,0.280000
3324,-97.743505,30.265003,48453001103,406,-97.742416,30.264483,48453001103,1205.123663,0.280000
405,-97.74621,30.265461,48453001102,3335,-97.745092,30.267456,48453001102,156.433443,0.600000
3335,-97.745092,30.267456,48453001102,405,-97.74621,30.265461,48453001102,401.261305,0.600000
380,-97.744601,30.268129,48453001102,3053,-97.745963,30.26867,48453001102,445.835692,0.360000
3053,-97.745963,30.26867,48453001102,380,-97.744601,30.268129,48453001102,1794.952282,0.360000
380,-97.744601,30.268129,48453001102,3325,-97.744177,30.267205,48453001102,320.669986,0.280000
3325,-97.744177,30.267205,48453001102,380,-97.744601,30.268129,48453001102,823.677896,0.280000
380,-97.744601,30.268129,48453001102,3297,-97.74345,30.269081,48453001101,278.781814,0.400000
3297,-97.74345,30.269081,48453001101,380,-97.744601,30.268129,48453001102,919.321662,0.400000
406,-97.742416,30.264483,48453001103,3331,-97.741224,30.264046,48453001103,400.198704,0.320000
3331,-97.741224,30.264046,48453001103,406,-97.742416,30.264483,48453001103,1588.658427,0.320000
381,-97.741182,30.267364,48453001103,3327,-97.74247,30.267767,48453001103,47.811003,0.320000
3327,-97.74247,30.267767,48453001103,381,-97.741182,30.267364,48453001103,137.268989,0.320000
381,-97.741182,30.267364,48453001103,3304,-97.740772,30.268341,48453001101,482.335895,0.280000
3304,-97.740772,30.268341,48453001101,381,-97.741182,30.267364,48453001103,395.569847,0.280000
381,-97.741182,30.267364,48453001103,3311,-97.740092,30.267027,48453001103,232.068105,0.280000
3311,-97.740092,30.267027,48453001103,381,-97.741182,30.267364,48453001103,2059.769249,0.280000
381,-97.741182,30.267364,48453001103,3329,-97.74156,30.26646,48453001103,375.477894,0.280000
3329,-97.74156,30.26646,48453001103,381,-97.741182,30.267364,48453001103,1071.693620,0.280000
378,-97.743373,30.271875,48453001101,3322,-97.742775,30.27095,48453001101,179.967638,0.280000
