Tail,Tail_x,Tail_y,Tail_geoid,Head,Head_x,Head_y,Head_geoid,Flow,Cost
719,-97.942473,29.884042,48209010100,1259,-97.942571,29.884912,48209010100,46.111469,0.240000
1259,-97.942571,29.884912,48209010100,719,-97.942473,29.884042,48209010100,2.152468,0.240000
909,-97.940672,29.884244,48209010100,1260,-97.940536,29.88521,48209010100,13.419174,0.280000
1260,-97.940536,29.88521,48209010100,909,-97.940672,29.884244,48209010100,76.677679,0.280000
705,-97.945474,29.88051,48209010100,1528,-97.943378,29.881903,48209010100,283.697083,0.640000
1528,-97.943378,29.881903,48209010100,705,-97.945474,29.88051,48209010100,450.527610,0.640000
719,-97.942473,29.884042,48209010100,1278,-97.94376,29.883846,48209010100,29.575679,0.320000
1278,-97.94376,29.883846,48209010100,719,-97.942473,29.884042,48209010100,22.373953,0.320000
705,-97.945474,29.88051,48209010100,1577,-97.94591,29.878314,48209010100,29.148354,0.600000
1577,-97.94591,29.878314,48209010100,705,-97.945474,29.88051,48209010100,331.844218,0.600000
705,-97.945474,29.88051,48209010100,1581,-97.947202,29.880625,48209010100,138.868032,0.400000
1581,-97.947202,29.880625,48209010100,705,-97.945474,29.88051,48209010100,523.126935,0.400000
910,-97.939316,29.875972,48209010500,1632,-97.93981,29.875412,48209010500,72.379687,0.200000
1632,-97.93981,29.875412,48209010500,910,-97.939316,29.875972,48209010500,0.303034,0.200000
704,-97.942358,29.881756,48209010100,1655,-97.942005,29.879804,48209010500,10.454393,0.560000
1655,-97.942005,29.879804,48209010500,704,-97.942358,29.881756,48209010100,108.985942,0.560000
908,-97.94009,29.881982,48209010100,1652,-97.939989,29.88011,48209010500,0.000000,0.520000
1652,-97.939989,29.88011,48209010500,908,-97.94009,29.881982,48209010100,0.000000,0.520000
704,-97.942358,29.881756,48209010100,1664,-97.942749,29.88265,48209010100,80.751021,0.280000
1664,-97.942749,29.88265,48209010100,704,-97.942358,29.881756,48209010100,98.652586,0.280000
704,-97.942358,29.881756,48209010100,1665,-97.941092,29.882348,48209010100,0.000000,0.360000
1665,-97.941092,29.882348,48209010100,704,-97.942358,29.881756,48209010100,151.331813,0.360000
719,-97.942473,29.884042,48209010100,1280,-97.941438,29.884391,48209010100,44.154964,0.280000
1280,-97.941438,29.884391,48209010100,719,-97.942473,29.884042,48209010100,70.033253,0.280000
704,-97.942358,29.881756,48209010100,1654,-97.943323,29.88144,48209010100,6.899569,0.240000
1654,-97.943323,29.88144,48209010100,704,-97.942358,29.881756,48209010100,8.155743,0.240000
719,-97.942473,29.884042,48209010100,1667,-97.942407,29.882698,48209010100,19.229464,0.360000
1667,-97.942407,29.882698,48209010100,719,-97.942473,29.884042,48209010100,236.765405,0.360000
908,-97.94009,29.881982,48209010100,1656,-97.941035,29.882041,48209010100,5.215472,0.240000
1656,-97.941035,29.882041,48209010100,908,-97.94009,29.881982,48209010100,88.375465,0.240000
909,-97.940672,29.884244,48209010100,1668,-97.940445,29.882965,48209010100,20.642692,0.360000
1668,-97.940445,29.882965,48209010100,909,-97.940672,29.884244,48209010100,64.716491,0.360000
909,-97.940672,29.884244,48209010100,1280,-97.941438,29.884391,48209010100,23.339962,0.200000
1280,-97.941438,29.884391,48209010100,909,-97.940672,29.884244,48209010100,24.442478,0.200000
913,-97.941105,29.88739,48209010200,1902,-97.941802,29.886562,48209010200,55.098702,0.280000
1902,-97.941802,29.886562,48209010200,913,-97.941105,29.88739,48209010200,0.002087,0.280000
913,-97.941105,29.88739,48209010200,1905,-97.940314,29.886604,48209010200,8.415657,0.280000
1905,-97.940314,29.886604,48209010200,913,-97.941105,29.88739,48209010200,115.484758,0.280000
913,-97.941105,29.88739,48209010200,1906,-97.941299,29.888282,48209010200,22.397446,0.240000
1906,-97.941299,29.888282,48209010200,913,-97.941105,29.88739,48209010200,35.043450,0.240000
702,-97.939213,29.887069,48209010200,1896,-97.93914,29.885398,48209010100,1413.165595,0.480000
1896,-97.93914,29.885398,48209010100,702,-97.939213,29.887069,48209010200,3801.560719,0.480000
702,-97.939213,29.887069,48209010200,1897,-97.939234,29.88764,48209010200,2.744560,0.160000
1897,-97.939234,29.88764,48209010200,702,-97.939213,29.887069,48209010200,16.833044,0.160000
376,-97.738873,30.27864,48453000700,2780,-97.739643,30.276807,48453000700,109.139335,0.520000
2780,-97.739643,30.276807,48453000700,376,-97.738873,30.27864,48453000700,155.860387,0.520000
405,-97.74621,30.265461,48453001102,3048,-97.746952,30.265967,48453001102,288.692141,0.240000
3048,-97.746952,30.265967,48453001102,405,-97.74621,30.265461,48453001102,160.966361,0.240000
849,-97.748407,30.269483,48453001102,3023,-97.747413,30.268103,48453001102,107.713207,0.440000
3023,-97.747413,30.268103,48453001102,849,-97.748407,30.269483,48453001102,215.167004,0.440000
849,-97.748407,30.269483,48453001102,3172,-97.749152,30.269871,48453001101,187.243649,0.200000
3172,-97.749152,30.269871,48453001101,849,-97.748407,30.269483,48453001102,286.488270,0.200000
849,-97.748407,30.269483,48453001102,3050,-97.746957,30.270073,48453001101,295.643334,0.400000
3050,-97.746957,30.270073,48453001101,849,-97.748407,30.269483,48453001102,0.000000,0.400000
379,-97.740184,30.270625,48453001101,3303,-97.738686,30.270825,48453001101,814.930685,0.360000
3303,-97.738686,30.270825,48453001101,379,-97.740184,30.270625,48453001101,756.568228,0.360000
379,-97.740184,30.270625,48453001101,3304,-97.740772,30.268341,48453001101,402.794369,0.640000
3304,-97.740772,30.268341,48453001101,379,-97.740184,30.270625,48453001101,877.696807,0.640000
377,-97.740269,30.274993,48453000700,3309,-97.73713,30.275019,48453000700,89.111670,0.760000
3309,-97.73713,30.275019,48453000700,377,-97.740269,30.274993,48453000700,377.728189,0.760000
382,-97.738381,30.266557,48453001103,3311,-97.740092,30.267027,48453001103,192.861175,0.440000
3311,-97.740092,30.267027,48453001103,382,-97.738381,30.266557,48453001103,3.564576,0.440000
405,-97.74621,30.265461,48453001102,3046,-97.746417,30.26374,48453001102,166.938854,0.480000
3046,-97.746417,30.26374,48453001102,405,-97.74621,30.265461,48453001102,310.778571,0.480000
405,-97.74621,30.265461,48453001102,3324,-97.743505,30.265003,48453001103,11.963380,0.640000
3324,-97.743505,30.265003,48453001103,405,-97.74621,30.265461,48453001102,8.029673,0.640000
380,-97.744601,30.268129,48453001102,3327,-97.74247,30.267767,48453001103,17.638395,0.520000
3327,-97.74247,30.267767,48453001103,380,-97.744601,30.268129,48453001102,16.474951,0.520000
406,-97.742416,30.264483,48453001103,3328,-97.742929,30.26276,48453001103,0.188995,0.480000
3328,-97.742929,30.26276,48453001103,406,-97.742416,30.264483,48453001103,0.009485,0.480000
406,-97.742416,30.264483,48453001103,3329,-97.74156,30.26646,48453001103,179.061010,0.600000
3329,-97.74156,30.26646,48453001103,406,-97.742416,30.264483,48453001103,11.585932,0.600000
406,-97.742416,30.264483,48453001103,3324,-97.743505,30.265003,48453001103,213.831789,0.280000
3324,-97.743505,30.265003,48453001103,406,-97.742416,30.264483,48453001103,536.384958,0.280000
405,-97.74621,30.265461,48453001102,3335,-97.745092,30.267456,48453001102,249.158702,0.600000
3335,-97.745092,30.267456,48453001102,405,-97.74621,30.265461,48453001102,186.477980,0.600000
380,-97.744601,30.268129,48453001102,3053,-97.745963,30.26867,48453001102,489.145271,0.360000
3053,-97.745963,30.26867,48453001102,380,-97.744601,30.268129,48453001102,305.145227,0.360000
380,-97.744601,30.268129,48453001102,3325,-97.744177,30.267205,48453001102,348.149119,0.280000
3325,-97.744177,30.267205,48453001102,380,-97.744601,30.268129,48453001102,678.470839,0.280000
380,-97.744601,30.268129,48453001102,3297,-97.74345,30.269081,48453001101,616.789264,0.400000
3297,-97.74345,30.269081,48453001101,380,-97.744601,30.268129,48453001102,399.984601,0.400000
406,-97.742416,30.264483,48453001103,3331,-97.741224,30.264046,48453001103,605.725059,0.320000
3331,-97.741224,30.264046,48453001103,406,-97.742416,30.264483,48453001103,625.631205,0.320000
381,-97.741182,30.267364,48453001103,3327,-97.74247,30.267767,48453001103,20.622369,0.320000
3327,-97.74247,30.267767,48453001103,381,-97.741182,30.267364,48453001103,42.451312,0.320000
381,-97.741182,30.267364,48453001103,3304,-97.740772,30.268341,48453001101,855.388679,0.280000
3304,-97.740772,30.268341,48453001101,381,-97.741182,30.267364,48453001103,53.068338,0.280000
381,-97.741182,30.267364,48453001103,3311,-97.740092,30.267027,48453001103,281.616921,0.280000
3311,-97.740092,30.267027,48453001103,381,-97.741182,30.267364,48453001103,718.678685,0.280000
381,-97.741182,30.267364,48453001103,3329,-97.74156,30.26646,48453001103,296.275144,0.280000
